294	talisencrw	Lately I felt I couldn't consider myself a self-respecting cinephile unless I at the very least sampled more works both by female directors and from the gay/lesbian/related subgenre. Fortunately my university offered in its library collection an assortment I decided to peruse occasionally. Although Deitch's film is a romantic drama featuring lesbians, I still readily enjoyed it. Glad I took a chance on it and decided to expand my horizons as a adventurous film aficionado.
296	DRDMovieMusings	SPOILERS     Under-rated, worthy chapter to the story, with surprisingly provocative ideas and some stellar acting.    While this movie admittedly has neither the grit of T1 nor the grand vision or pathos of T2, I'd like to share what I believe to be three elements which together cement T3's place in the canon of the Terminator franchise.    The first is the way the actors acted the relationship between Connor and the T-800. While Connor has memories that we the audience recall from T2, the T-800, played by Arnold, was not the same T-800 from T2. This is just another machine from off an assembly line of T-800s that were manufactured. Yeah, Arnold looks like Arnold, but this T-800 has no memory of the previous installment because it was not there. And he acts disconnected, distant and mechanical, betraying zero connection to Connor. That was really cool, and helped we the audience appreciate that, where the T-800 comes from, is a much bigger place than we had heretofore really digested. We only ever saw one or two at a time back in our time; the reality we had not yet seen by the time of T3, is that the future was full of these things, and there's nothing personal about them. We the audience wanted to reconnect to all the good feelings from the end of T2, we wanted to get personal with these machines, and that's really hard to do. This movie smacked us back to "reality".    The second aspect is that this is the movie that puts the transition to SkyNet into a context that we could see. Now we know why and how the government handed control over to SkyNet. T3 displayed what we'd heard a little about in T1, and a little more about in T2, but it did so in a way that did not prompt much in the way of "where did that come from?" or "what are they talking about" that I've ever come across (Terminator Salvation failed test this miserably, spectacularly).    The third and final aspect of the movie that, for me, was rather provocative is that, right up to the end, we the audience are following the stubborn view of Connor that judgment day can be stopped. He was sure they'd stopped it at the end of T2. He was sure they were racing to stop it throughout T3...but, if we the audience stopped ourselves from being emotionally carried away, we'd have come to the realization Connor did earlier that judgment day could not be stopped. The terminators kept coming back from the future because the technology had advanced to where it was both possible and necessary. So judgment day did happen, and the terminator being there meant it couldn't be stopped.    Is T3 the best in the franchise? Heck no! C'mon, I'm not totally crazy. Is it the worst? I don't think so, at all. (I, personally, lay that crown on Terminator Salvation, but I digress...) T2 is the best, for me, for a few reasons. T1 is the honourable second because it started the story and set up many of the devices that would help make T2 among the great sequals of all time - right up there with Godfather 2 and Star Wars Episode 2, and Blade II :-)
299	talisencrw	Though I had only seen Steven Soderbergh's remake, made shortly after Frank Sinatra died, in the interim I had achieved quite an appreciation of Sinatra's work, first as a game-changing jazz vocalist and, more recently, as an actor. I picked up the 4-pack of both Milestone's original and Soderbergh's trilogy, and, having both dedicated myself to some of Milestone's films and Sinatra's appearances, decided to give the Rat Pack's version a spin. The coolness and fun of the actors rubs off nicely on the proceedings, and it's extremely enjoyable to breathe in. Both Angie Dickinson and Shirley MacLaine are great fun too, as are the Vegas mainstays that make cameos. The extras on my DVD, especially Dickinson and Sinatra talking about making the film, years later when he guest-hosted The Tonight Show, were also splendid and mad my enjoyment even more profound. I highly recommend it to anyone who thinks the remake is great. As fine as a filmmaker as Soderbergh is, it pales in comparison, because as fine as today's stars are, they just aren't The Rat Pack! Also, the ending is one of the greatest. I have always felt that comedy is the hardest genre to do, and it dates so badly, but this holds up quite nicely...
303	Andres Gomez	Good thriller from Alfred Hitschcock.
310	John Chard	Being God can be Hell.    Fans of Jim Carrey can't go wrong with this fun filled picture that's not without serious undertones as well.    The Premise is flimsy as such, Carrey plays Nolan, a harried and fed up TV reporter who feels that all of his problems are God's fault. Having enough of his whingeing, God (Morgan Freeman) summons Nolan to his "residence" and bestows all his powers to him. This is where the film hits its stride, the makers letting Carrey loose for a number of funny sequences as he plays God to further his own ends.    It goes where you expect it to, and nobody else gets a look in as Carrey does his stuff, but the journey is a most pleasant one. 7/10
311	Andres Gomez	Stereotypical Sergio Leone film with endless waitings and sight crossings.    One of the performances that made Robert de Niro de actor he is and an interesting way of telling a story and the evolution of America during the years of the alcohol prohibition.
319	John Chard	The King, Chiba, White Boy Day and Love…Bloody Love.    True Romance is directed by Tony Scott and written by Quentin Tarantino. It stars Christian Slater, Patricia Arquette, Dennis Hopper, Brad Pitt, Val Kilmer, Gary Oldman, Michael Rapaport, Christopher Walken, James Gandolfini, Chris Penn, Tom Sizemore, Bronson Pinchot and Saul Rubinek. Music is by Hans Zimmer and cinematography by Jeffery L. Kimball.     Comic book store clerk Clarence Worley (Slater) falls in love with call girl Alabama Whitman (Arquette) when she turns up at the movie theatre as one of his birthday presents. Marriage is quick but as the whirlwind romance gathers apace, complications quickly follow in the form of psycho drug dealers and the mob!     It's still speculated on how True Romance would have panned out had Tarantino directed his own screenplay, but really in the grand scheme of things it doesn't matter. For True Romance is a wildly exciting fusion of lovers on the lam premise with violence a go go thrills.     Director Scott did a bang up job bringing Tarantino's screenplay to life, even making a couple of narrative changes that suits (QT agrees) the picture no end. People often get hung up on the fact that Scott had previously helmed Top Gun, Beverly hills Cop II and Days of Thunder, citing these as reasons that Scott was wrong for the material, yet the film he did immediately before True Romance was The Last Boy Scout, a thrilling and muscular actioner that pings with sharp savvy dialogue scripted by Shane Black. It was the perfect trial run for True Romance, and Scott proved to be a wise and cohesive choice for the material. He also expertly marshalled a large ensemble cast, garnering career high turns from Slater and Arquette in the process.     Almost everything clicks into place on True Romance, it never lacks for kinetic thrills or edge of the seat drama. In turn it likes to grab you around the throat with some wince inducing violence, cunningly drawing you in to root for a couple of lovers who will do anything for each other, while simultaneously causing carnage for all they come into contact with. There's odd ball characters galore (Oldman and Pitt excelling in this area), exquisite set-pieces and dialogue so sharp you could cut a steak with it. From conversations between Clarence and his imaginary Elvis (Kilmer) mentor, to iconography unbound with one of the 90s great sequences that sees Walken's mob boss verbally joust with Hopper as Clarence's stoic father, it's a film as rich in the art of vocal acting as it is in eye splintering gloss. All that and it's a clinically beautiful love story as well!     A wet dream fantasy of QT for sure, and if you wanna be churlish? Then there should have been more room made for Sizemore and Penn's glorious coppers. Hell we could even complain about the editing being a touch too slam-bang at times…But nah! Small complaints be damned, the meeting of Tarantino the writer and Scott the director delivers neo-noir goodies galore. In fact it's a film that just gets better with age. 9/10
319	Rob T	Can't believe I haven't seen this movie until now. My neighbor could not believe I never saw this movie, and suggested I watch it A.S.A.P.! I did and loved it! This is a _**must see**_ Star-Studded movie. One of Quentin Tarantino best works.
320	talisencrw	Definitely not Nolan's best but probably my favourite (at least tied with 'Batman Begins') because I love the Norwegian original so much AND the subtle changes Nolan made with it, as well as what the three stars (Al Pacino, Robin Williams--in his first villainous role, I believe, and Hilary Swank--in probably my favourite performance of hers, next to the downright decadence and naughtiness she displayed in 'The Black Dahlia') bring to the table here. I greatly enjoyed the five short extras on my DVD (a double-sided disc I bought years ago that has 'The Devil's Advocate' on the other side, yet unwatched): a conversation/interview of Nolan with Pacino; 'Day for Night: The Making of...'; 'In the Fog' (which interviewed cinematographer Wally Pfister); Nathan Crowley: production designer; and 'Eyes Wide Open' (which interviewed sleep disturbance experts), which thankfully I viewed before I watched the movie, to enhance my experience.    Greatly recommended to fans of contemporary crime thrillers, regardless of whether you watched the Norwegian original or not. There are enough differences to still make it worth your while as a cinephile.
320	Gimly	Captures some human sentiment incredibly well, coupled with the unique setting and great acting, this makes Insomnia a good watch, worth every minute of its two hour runtime.    That said, I was not as enamoured by it as others might be. Perhaps if was unaware of what Nolan, Pacino or Williams are capable of at their highest levels, or if I didn't realise five minutes before the end that I'd actually seen it as a kid and could exclusively remember the ending, then it would have had a higher impact on me.    But even taken for me as is, _Insomnia_ is still a very solid bit of filmmaking.    _Final rating:★★★ - I personally recommend you give it a go._
322	Wuchak	***Evils of the past and the problems with vigilante justice***    Released in 2003 and directed by Clint Eastwood, “Mystic River” tells the story of three men from a working class neighborhood in Boston. While playing in the street as kids, one of them is abducted and sexually abused for days. As adults they’ve drifted apart. Jimmy (Sean Penn) is a reformed con who runs a successful market when his daughter is suddenly murdered (Emmy Rossum). Sean (Kevin Bacon) investigates the murder with his partner, Whitey (Laurence Fishburne), with evidence eventually pointing toward Dave (Timothy Bottoms), the one who was abducted. Marcia Gay Harden plays Dave’s anxious spouse while Laura Linney plays Jimmy’s loyal wife.    This is similar in tone & theme to the melancholy “Sleepers” (1996), but less episodic and more dramatically gripping. The movie has the confidence to take its time and flesh-out the characters. It’s a psychological crime drama that works as both a whodunit and a tragedy. The intrinsic problems of vigilante justice are cogently illustrated.    Some people have misinterpreted the movie because they missed some things. For instance, they criticize the curious Lady Macbeth-like monologue of Annabeth (Linney) at the end. But watch the movie again, pay close attention, and the answers are there. I’d say more, but I don’t want to give anything away (you’re welcome to write me if you’d like some insights).     “Mystic River” is not something that can be casually watched; it’s a deep drama with three-dimensional characters, potently exploring several intriguing issues: How abuses of the past affect the present; the danger of hiding recesses of your psyche; the folly of not getting spiritual help for deep-rooted psychological concerns; disloyalty/loyalty; doing the wrong thing for the right reasons; jumping to wrong conclusions based on dubious info; houses divided cannot stand; the importance of encouraging one’s spouse for the sake of familial health & survival; “king of the castle”; etc.    The film runs 2 hours, 18 minutes and was shot in Boston.    GRADE: A
326	J4stringthang	This Movie is exactly what you think it is, Although there was actually a plot. If you like Sam Jackson in Formula 51, then you should see his. The snakes CAN be a little over the top. But I found this flick to be more Comedy Thriller than Action Thriller. I gave it 2.5 stars but can be a 3 star if in the right mood.
326	Gimly	Better than _Snakes on a Train_.    _Final rating:★½: - Boring/disappointing. Avoid if possible._
329	Rob	If you somehow missed this movie and have never seen it then watch it immediately. As a young boy of 9 on my way to the cinema I wasn't at all prepared for the on-screen awesomeness I was about to witness, one of the defining movies of my childhood and of the modern age. With special effects that simply blew any and all previous dino movies out of the water, compelling story and the odd comic moment such as the Mr Arnolds arm it really did make that evening something I will remember forever. So successful it went on to spawn 3 sequels, the second was enjoyable, the third not so much. The newest Chris Pratt one, I'll leave that for you but its worth a watch, especially if you want to wash the taste of the 3rd one out of your mouth. It gave me nightmares for weeks, really really wonderful nightmares.
329	Gimly	I love it. There are movies coming out right now, 25 years later, with triple the budget (even _Jurassic_ movies) where the effects just cannot hold a candle to _Jurassic Park_. If that was the **only** thing it had going for, it would be enough for me to recommend this movie for all, but make no mistake, _Jurassic Park_ is **great** with or without them (but thank God it's with).    _Final rating:★★★★ - Very strong appeal. A personal favourite._
329	moovies	"Life finds a way… to let us enjoy dinos in theaters"    Filthy rich millionaire John Hammond (Richard Attenborough) is about to open a dinosaur theme park. He invites a couple of experts to satisfy his investors. During a preview tour things go awfully wrong.    While ‘Jurassic Park’ is too simplistic to be a perfect movie it is blockbuster cinema at its very best. Spielberg grabs you by the throat from the get go and you instantly know you’re in for quite a ride.  The story is simple but effective. Author Michael Crichton did his very best to make the cloning dinosaurs part plausible. When you have living giant meat-eaters in your amusement park it’s not hard to come up with something which causes things to go south so fast before you can say T-rex.    The movie works because it doesn’t take itself too seriously. The characters are somewhat underdeveloped but their main purpose is to serve as dino treats. The Ian Malcolm character (Jeff Goldblum) is of little use but he’s funny. Grumpy Dr. Grant (Sam Neill) is the perfect counterpart. You can’t help but root for these characters.    What makes the movie stand out are the ground-breaking special effects. Even to this day it’s remarkable what ILM and Stan Winston’s crew achieved. Although a 'Jaws' approach would have perhaps worked better (Love the shot of the T-rex’ leg in the mud) the dinos look so realistic.    What ‘Jurassic Park’ does have in common with 'Jaws' is John Williams’ score. Although not as ominous and iconic as 'Jaws', Williams went for wonderment this time around. Perhaps not regarded as his most famous work it’s amazing. When the experts travel to the island Williams’ score does indeed give you a sense of wonderment. The scene where the visitors first lay eyes on the dinosaurs is movie magic.    Rereleased for its 25th anniversary it’s safe to say we rarely have had more fun in the cinema than while watching 'Jurassic Park'.
330	Gimly	If you loved the charismatic Doctor Ian Malcolm of the first film, then get ready for him to take centre stage, and immediately have every interesting character trait stripped away! Did the original have you believing dinosaurs walked the Earth with its seamless blend of practical effects and groundbreaking CGI? Too bad! That's gone too! Sense of wonder? Poof! Marvel as each and every actor phones it in over an absurdly bloated runtime in: _Jurassic Park II_! I mean, _Jurassic Park II: The Lost World_... I mean, _The Lost World_! I mean, _The Lost World: Jurassic Park_ for some damn reason.    _Final rating:★★ - Had some things that appeal to me, but a poor finished product._
331	Gimly	Just as pointless to make as the last film. At least the raptor effects were back up to specs.    **_Alan!_**    _Final rating: ★★½ - Had a lot that appealed to me, didn’t quite work as a whole_.
335	Andres Gomez	All what you can expect from a western.
377	John Chard	Dream Attack.    The kids of Elm Street appear to be having the same bad dream, one in which a scarred faced bogeyman in a stripy jumper hunts them with knives attached to his fingers. When the dream becomes a reality for one of the kids, and the worst happens, Nancy Thompson risks all to bring the bogeyman into the open.    Stupendous horror movie, one that not even the ream of sequels, spin- offs and cartoons could ever diminish. Wes Craven creates a film of utter terror, unleashing one of the genres most famous monsters on the unsuspecting film loving public, with Robert Englund as the hideous Fred Krueger having the time of his life slashing away and delivering oral venom.     A number of scenes and sequences are staggeringly memorable, in the process shifting into horror movie folklore. The youthful cast are sensibly written (Craven's screenplay that took inspiration from a true story he read about Cambodian refugees literally dying of nightmares!), they are not dumb these kids, just vulnerable, but led by Nancy (Heather Langenkamp) there may be hope of some survivors?    The blurry line between dreams and reality gets a bloody make-over here, creating biblical snoots in the process. In short, essential horror movie for those inclined. 9/10
379	John Chard	The answer my friend is a hat blowing in the wind.    The Coen brothers craft a loving homage to gangster pictures of yore with splendid results. Essentially the plot has Gabriel Byrne as a good - bad guy caught between two rival gangster factions. It's a standard story line that is still providing cinematic water for many a film maker these days, but shot through the Coen prism, with literary astuteness holding court, it's a genre piece of considerable class. A picture in fact that gets better and better with further viewings.    When the Coen's are on form they have the skills to make a grade "A" thriller and blend it with a sort of dry irony. It's like they bite the hand that feeds whilst praising said genre influences to the rafters, but it works as damn fine entertainment. On a narrative level Miller's Crossing molds the Byzantine with the labyrinthine, keeping the complexities just on the right side of the street from that of art for arts sake.    Visually the film is superb, the hard working sweat of the city dovetails impudently with the mother nature beauty of Miller's Crossing the place, a place home to misery, a witness to the dark side of man. All the while Byrne, Albert Finney, John Turturro and Jon Polito bring an array of characterisations to the party, each one his own man but each craftily proving the folly of man. Marcia Gay Harden, in one of her first mainstream roles, slinks about making the two main boys sweaty, and wonderful she is as well. While Carter Burwell provides a musical score that has a smug (in a good way) self awareness about it.    Style over substance? Yes, on formative viewings it is. But go back, look again, see and sample what is not being said. Pulpers and noirers will I'm sure get the gist. 8/10
380	John Chard	My main man Charlie Babbitt.    It is something of a great cinematic achievement that Rain Man became the great film it clearly is because the story surrounding it is interestingly Hollywood in itself.    Four directors, six screenwriters, two cinematographers, eight producers, writers strikes, crew change, and a studio fighting for its life.    All of the above are common knowledge but it doesn't hurt to remember these facts when viewing the award wining triumph of a movie that stands the test of time today. The film is so simple in structure it really needed something special to pull it out of the prospective banality of being "just another road movie about finding oneself", Rain Man achieves something special by tackling its subjects with very sensitive hands and splicing a believable human concept into the story via the incredible shows from its two leading men.    Dustin Hoffman gives a magical moving performance as the Autistic Savant Raymond, the ultimate complement I can pay the performance is that it really is believable, both moving and clever rolled into one artistic result. Tom Cruise is equally as great in a role that called for drastic layer changes, a role that demanded much conviction from the actor taking it on, and Cruise gives the role much depth as he goes from shallow bastard to a very emotive and feeling human being, it's a great show that stands up to reevaluation these days. A performance that seems to have sadly been forgotten in light of Hoffman's film stealing show. With a film such as this you pray that the ending can do it justice, and I'm glad to say that there is no pandering here, it's an ending that says so much because it doesn't cop out, I thank god for those rewrites because the endings to the original scripts would have had me booting the TV set out of the window. Essential cinema. 10/10
389	Andres Gomez	Master piece. Fantastic script and evolution of the characters.
393	Wuchak	Tarantino's amusing super-assassin bizarro world      RELEASED IN 2004 and written/directed by Quentin Tarantino, "Kill Bill Vol. 2" completes the story of 2003's "Vol. 1" and fills in the holes. Former assassin, The Bride (Uma Thurmon), seeks vengeance after the murder of her fiancé & friends at a wedding rehearsal in El Paso. She takes on formidable thugs Budd (Michael Madsen) and Elle (Daryl Hannah) to finally get to ringleader Bill (David Carradine). Gordon Liu plays master martial artist Pai Mei while Michael Parks is on hand as Esteban Vihaio.    This part of the duology is more dialogue-driven than "Vol. 1,” fleshing-out the characters and answering many questions. Such as: How is The Bride such an unconquerable fighter? How did Elle lose her right eye? Why did Bill conduct the wedding massacre? How does Budd spend his retirement? The problem is that the characters are all cartoony caricatures, and merciless assassins to boot. It's impossible to give criminal scum "more depth," at least as far as caring for them goes. Let 'em all kill each other for all I care. Moreover, the story is too shallow to warrant such epic treatment and would've been more effective if both films were condensed into a 2.5 hour flick, cutting out the fat.    Still, the movie's so offbeat that it's entertaining in the manner of 1996's "Mojave Moon," but better. It's an interesting combo of spaghetti Westerns, 70's martial arts flicks, Bond-isms and all-around Tarantino quirkiness. But suggesting that the "Kill Bill" flicks are cinematic masterpieces of auteurism is overdoing it. Take, for instance, the ridiculous closing credits, which run well over 12 minutes: The plot and characters are unworthy of such pretentious veneration. If you want masterworks by Tarantino, see “Django Unchained” (2012) and “Pulp Fiction” (1994); or even “Inglourious Basterds” (2009) and “Jackie Brown” (1997).    Still, the movie's strangely amusing, the cast is good (especially Carradine) and Bill's Superman analysis is insightful. The Bride’s training with Pai Mei is arguably the best bit.    THE MOVIE RUNS 137 minutes and was shot in Southern California; Beijing, China; and Mexico.    GRADE: B/B- (6.5/10)
395	John Chard	Monstrous - but not a total monstrosity.    Antartica, and an expedition is about to uncover a battleground for Aliens and Predators.    Whoever wins, we lose! So ran the tag line for Paul W. S. Anderson's prequel (?) to two fanatically worshipped franchises. Little was Anderson to know that it was the majority of cinema goers who would feel that they had "lost" their cash on coming out after watching this miss-matched effort. Though in truth nobody could seriously have expected a film to rival the best of both serials (Alien, Aliens & Predator), it's still right that us fans should expect the formula to be respectfully adhered too. We want character build up, we expect a group dynamic to function, and we definitely want the baddies to stay just that, as baddies.    It's not a total loss, though, even as Anderson all too quickly hurtles towards his "humans caught in a cube like puzzle box" blood bath, there is just enough back story and anticipation to tickle the tongue. In fact, when it all goes pear shaped and Xenomorphs, Pred-Rastas and humans are all lined up for slotting, it's damn near exciting stuff. While the pyramid/cube/maze design is pretty awesome. However, then the plus points are vanquished as the film quickly becomes kiddie friendly as gloop gives way to strawberry jelly, featuring a turn of events with our "heroine" that's so clumsy I'd be surprised if Anderson sleeps at night.    Still, it's obvious that Anderson loves both franchises and he in no way would have wanted to make a stinker. But he has made a very average movie, one that's got two things in its favour. One being that is the neat middle section, the other that it's not half as bad as the messy hack job that was AVPR: Aliens vs Predator - Requiem in 2007. 5/10
395	Gimly	I can honestly say, that this is one of the most under-rated films of 2004.    Not because it was good, just because it was panned so fucking hard by critics! I think this is mostly due to the fact that it was being compared to both the Alien and Predator series, which is fair enough, but it was never going to be what either of those films was.    Ultimately it's downfall came from some poor dialogue, and trying to reach a larger audience. Where Predators was a film that you didn't need to have watched all the others in order to follow, it was still fundamentally a Predator film, aimed at the Predator-loving market. AVP on the other hand used references to the older films, but then completely threw the canon out the window and went for a larger fanbase. And whilst it worked to some degree (my grandma liked it) it wasn't enough of a step in either direction. AVP was complicated as a stand alone, and disastrous when compared to anything else in the franchise except perhaps its sequel Requiem (and maybe Predator 2 or Alien3).    Honestly I think the film works as an archetypal film in the realm of both Alien and Predator, just not a sequel or prequel to either. The lead protagonist is a woman by the name of Alexa Woods, portayed by Sanaa Lathan (Blade, Contagion) who was clearly meant to be a modern day Ripley, and catastrophically failed at doing so. The Predators were as cool as ever, and people complained that in the latter half of the film they weren't as ghostly as in Predator/Predator 2, but we've already had two whole films of that, and these were juvenile Predators, so it sort of made sense that they were a tad more restless.    Bringing Lance Henriksen (Damien: Omen II, Piranha II: The Spawning, The Terminator, Aliens, Alien 3, Pumpkinhead, The Quick and the Dead, Mind Ripper, Scream 3, The Lost Tribe) back was an awesome decision, one that was probably lost on the audience who had not seen the Alien series.    Tommy Flanagan (Smokin' Aces 1 and 2, Sin City, When a Stranger Calls [2006], Gladiator, Braveheart) is another an actor I love, it was a shame his character (Mark Verheiden) was so underused. Ultimately, the film is a good one to pick up and put down, don't think about it too much, don't compare it to the others, go in with your only expectation being that it's a monster-movie, then you won't come out too disappointed.    59%    -Gimly
401	Andres Gomez	Interesting and sometimes funny but with an aim of being more transcendental than what it actually is.
402	talisencrw	Controversy aside, in regards both to Sharon Stone's quintessentially-provocative noirish femme fatale (talk about a queen bee or alpha female!) and the backlash that the film portrayed lesbians as crazed psychos, Verhoeven both played a striking tribute to Sir Alfred Hitchcock, particularly San Francisco's based Vertigo and in use of the blonde bombshell, and simply continued his style of storytelling that had become his trademark in his pre-Hollywood, formative days in the Netherlands. Though it's not mentioned in the interviews of either star or director, the wonderful car chase brought to mind that 'other' car chase Frisco Bay movie, 'Bullitt'. But given the remarkable landscape of the area, why not? One would be a fool not to push the stylistic envelope as far as the censors will allow. A film that would have made The Master of Suspense proud, methinks, and one that he himself perhaps would have done, had Joe Eszterhas' very fun script been around, during, say, the time of 'Frenzy', when Hitchcock was at his cheekiest. A fantastic date movie too, by the way...
402	John Chard	I'd have to be pretty stupid to write a book about killing and then kill him the way I described in my book. I'd be announcing myself as the killer. I'm not stupid.     Basic Instinct is directed by Paul Verhoeven and written by Joe Eszterhaz. It stars Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt and Leilani Sarelle. Music is scored by Jerry Goldsmith and cinematography by Jan de Bont.     Nick Curran (Douglas) of the SFPD is strung out and under investigation by Internal Affairs, last thing he needs is to be drawn into a dangerous relationship with a sex crazed blonde who may be a murderess...    Time hasn't been kind to Verhoeven's soft-core porn thriller, where once was shock and awe killings (the film opening with a brutal mini ice-pick murder), steamy love scenes and a famed and controversial crotch shot, now is ludicrous orgasms, iffy effects and Michael Douglas' unappetising ass! Hell there was even protests during the film's initial theatre run as the gay community went up in arms about the portrayal of bisexuals possibly being mad murderers?    Yet for all of its taming over the years, Basic Instinct can at least now been seen as the hugely efficient mystery thriller that it is, one that is propelled by some very good performances by the principal actors. The strength in the story is not in the sex or blood, but in the character arcs of Nick Curran and Catherine Tramell (Stone). Curran is a man perched on the edge of doom who is controlled totally by the women around him. He is by definition a quintessential film noir protagonist, in so deep he ultimately will be resigned to his fate. Catharine Tramell is a ultimate femme fatale, beautiful and seductive, she's always in control, leading all male characters where she wants them to go. There's a delicious kink to the narrative, with Verhoeven gleefully pulling the strings, a smirk no doubt etched onto his face.     This is very good story telling, with a plot of substantial twists and turns. True, it does carry some soft-core baggage that can steer the restless away from the character strengths within, but for the neo-noir crowd there is much to enjoy here. 7.5/10
404	John Chard	I want to thank you for your kindness to a stranger.    An absolute delight. From director David Lynch, The Straight Story finds the famous purveyor of the oblique on wonderfully mellow form. Story finds a superb Richard Farnsworth as Alvin Straight, an old boy long in the tooth who sets off across America on his lawn mower to visit his estranged brother. You see, he doesn't have a driving licence, so lawn mower is the viable form of transport.    Lynch and writers John Roach & Mary Sweeney have offered up a wry and astute observation of Americana. The journey Alvin takes involves him meeting a number of eccentrics and confused souls, which pitches Alvin as our conduit to a rich view of the life we have - or will - live. Culminating in a finale that rewards anyone with an intelligent soul. The message is clear.    A beautiful film for the beautiful of heart. 9/10
406	CRCulver	Matthieu Kassowitz's <i>La Haine</i> (Hate) is a portrait of youth disenfranchisement and the ensuing rage set in the public housing projects outside Paris. Before this film was released, many foreign viewers knew only the well-dressed, white, reserved and educated France depicted in e.g. films of the 1960s New Wave. Even many French people were unaware of the darker undercurrents of their own society, as no film had dared to handle this subject matter before. <i>La Haine</i> was a bombshell. While shot in 1995, it remains entirely topical today, as riots have continued to make the news in recent years.    <i>La Haine</i> follows one day in the lives of three young men of different ethnic backgrounds all born and raised in one particular housing project: the aggressive Jew Vinz (Vincent Cassell), the insecure, clownish Arab Saïd (Saïd Taghmaoui) and the more level-headed, pensive sub-Saharan African Hubert (Hubert Koundé). The film opens on a spring morning, in the aftermath of a riot which has rocked these youths' housing project. Some cars and buildings are destroyed, and the news reports that a police officer has lost his gun in the chaos of the night before. During the 24-hour period before the film's shocking ending, this trio tours the bittersweet environment of their housing project (violence and poverty on one hand, loving families on the other) and, in an effort to pick up money owed to them, they navigate the alien environment (rich, educated, white) of downtown Paris.    This is not only a revelatory film in showing viewers a side of France they had never seen before, but it is also extremely entertaining. The performances by these relatively unexperienced actors are totally convincing, Vincent Cassell in particular. Kassowitz shuns his country's own film tradition and instead sculpts the action under inspiration from the USA. However, the "urban", "hip-hop" aesthetic he employs does not lower the film to the more vacuous Hollywood productions but instead is at the level of Spike Lee and Scorsese. The director's decision to print the film in black and white has imbued it with a gravitas that makes it timeless. That said, in spite of the fine acting and ethnographic detail, the plot itself is rather mundane, which holds me back from giving this too high a rating.
414	John Chard	A different direction brings differing results.    Batman takes on a new side kick as he fights to keep Gotham City out of the clutches of Two-Face and The Riddler.    "No thanks, I'll get drive-thru"    Thus these be the first words out of Val Kilmer's incarnation of Batman and thus setting the standard for what Joel Schumacher's two Batman movies would be like. Gone is the dark undertone from Tim Burton's visions, and the tight action sequences that marked Burton's debut out as a genuine genre piece of work, in their place comes sexy campery and ropey action set pieces. The casting of both Val Kilmer as Batman and Chris O'Donnell as Robin is a big mistake, Kilmer easily being the most boring actor to don the suit out of all of them, whilst O'Donnell simply can't act outside of Robin's cartoonery bravado. Nicole Kidman looks positively gorgeous as Chase Meridian, but that's all that is brought to the party, it's a waste of the very talented Kidman's ability and a waste of the audience's time.    It's not all bad though, a comic book adaptation is only as good as its villains, and here we get a perfectly cast Jim Carrey as The Riddler, and a wildly over the top Tommy Lee Jones as Two-Face. Carrey steals every scene he is in, it's almost too much, but as maniacal and exuberant as it is, it is the film's highlight and actually the film's saving grace (Tommy Lee Jones was reportedly unhappy from having his thunder stolen in the movie by Carrey). The script does work enough to make the story accessible to all ages, and there are enough crash bangs and wallops to entertain in that brain left at the door kind of way.    This was the biggest hit of 1995, so the paying public lapped it up and paved the way for another Schumacher film in the franchise, but with all that star power wasted, and nipples on the rubber suits, it's hard to see now why it was so popular back then. 5/10
414	Gimly	There are some great **things** in _Batman Forever_. Val Kilmer I think cops a bit too much flak for his go in the cape & cowl, he's certainly no sort of definitive Batman but I thought he did a fine job. The city has a crazy cool design, the Batmobile is updated in a wholly original way, and that neon street gang is some of the coolest shit I've ever seen put to screen. But this a **bad** movie. Burton might not have had a 100% source-material-faithful interpretation of the character, but it took Joel Schumacher (who usually I'm a big fan of) to ruin _Batman_ altogether.    _Final rating:★★ - Had some things that appeal to me, but a poor finished product._
415	Gimly	_Batman & Robin_ is fun in exactly one way: Fun to laugh at. It's terrible, God is it terrible, but it's terrible in that right kind of way. Doesn't stop it from being terrible, but does make it worth watching.    Joel Schumacher delivers us the final nail in the lid of Batman's coffin with none other than George Clooney in the guise of the Caped Crusader, probably the worst on screen Batman we'll ever see. Clooney was actually a pretty inspired choice if you're thinking solely about the billionaire playboy Bruce Wayne, but ask any Batfan and they'll tell you: the character's true identity is Batman, Bruce Wayne is just a mask he wears.    Finally, this isn't a real complaint but something that I'm going to address anyway: The Batman movie with Batman and Robin is called _Batman Forever_, but the one with Batman, Robin and Batgirl is called just _Batman & Robin_? Go figure.    _Final rating:★★ - Had some things that appeal to me, but a poor finished product._
